cityname;latitude;longitude;population;countryname;iso3
Timika;-4.549607321;136.88998;26021;Indonesia;IDN
Timimoun;29.23652163;0.269998737;26568;Algeria;DZA
Timiryazevskiy;56.49260988;84.90359249;6705.5;Russia;RUS
Timisoara;45.75882062;21.22344844;309575;Romania;ROU
Timmiarmiut;62.53327476;-42.21671025;10;Greenland;GRL
Timmins;48.46658815;-81.33331486;33937.5;Canada;CAN
Timon;-5.114999167;-42.84496647;203157;Brazil;BRA
Tindouf;27.67418805;-8.147782025;18270;Algeria;DZA
Tingo Maria;-9.289628073;-75.9899976;36138.5;Peru;PER
Tinogasta;-28.06662148;-67.56658411;587;Argentina;ARG
Tirana;41.32754071;19.81888301;658318;Albania;ALB
Tiraspol;46.85309491;29.63998897;137097;Moldova;MDA
Tirgu Mures;46.55820335;24.55781856;148148;Romania;ROU
Tiruchirappalli;10.80999778;78.68996659;863242;India;IND
Tirunelveli;8.730408955;77.68997595;489022;India;IND
Tirupati;13.65041872;79.41999955;268928;India;IND
Tiruppur;11.08042055;77.32999792;547271.5;India;IND
Tiruvannamalai;12.26037437;79.09996741;138243;India;IND
Titusville;28.61234784;-80.80779138;47505.5;United States of America;USA
Tizimin;21.13042727;-88.14997888;41322.5;Mexico;MEX
Tizi-Ouzou;36.80000111;4.033332556;144000;Algeria;DZA
Tiznit;29.71042035;-9.73998458;56398.5;Morocco;MAR
Tlaxcala;19.31999514;-98.2300096;296836.5;Mexico;MEX
Tlaxiaco;17.27040448;-97.68001734;17999.5;Mexico;MEX
Tlimcen;34.89041424;-1.32000757;181059;Algeria;DZA
Tmassah;26.36664512;15.80000688;350;Libya;LBY
Toamasina;-18.18179848;49.40498409;208299.5;Madagascar;MDG
Tobol;52.69800946;62.57492956;3913.5;Kazakhstan;KAZ
Tobolsk;58.1997925;68.26481482;87877.5;Russia;RUS
Tocache;-8.179618308;-76.52001693;15822.5;Peru;PER
Tocantinopolis;-6.319576804;-47.41998438;8750;Brazil;BRA
Toconao;-23.18288857;-68.01663416;378;Chile;CHL
Tocopilla;-22.09003538;-70.18998987;22355.5;Chile;CHL
Tofino;49.15207146;-125.9031487;1655;Canada;CAN
Togiak;59.07036101;-160.3783234;236;United States of America;USA
Toguchin;55.23767356;84.37768144;20087;Russia;RUS
Tokar;18.43333091;37.73329342;47726;Sudan;SDN
Tokat;40.30599617;36.56300452;129702;Turkey;TUR
Tokmak;42.82987795;75.28459306;87953.5;Kyrgyzstan;KGZ
Toktogul;41.88257143;72.93719112;22725.5;Kyrgyzstan;KGZ
Tokushima;34.06738955;134.5525;355552.5;Japan;JPN
Tokyo;35.68501691;139.7514074;22006299.5;Japan;JPN
Tolanaro;-25.02680703;46.99004106;16818;Madagascar;MDG
Toledo;39.86703554;-4.016716351;53878.5;Spain;ESP
Toledo;41.67002626;-83.57997359;388449;United States of America;USA
Toliara;-23.35683144;43.68998409;106278;Madagascar;MDG
Tolten;-39.21659053;-73.21233798;2293;Chile;CHL
Tolu;9.535837829;-75.57203862;19719.5;Colombia;COL
Toluca;19.3303821;-99.66999923;1018440.5;Mexico;MEX
Tolyatti;53.48039064;49.53004106;648622;Russia;RUS
Tom Price;-22.69346108;117.7930578;1822;Australia;AUS
Tomah;43.98505292;-90.50389205;10796.5;United States of America;USA
Tomakomai;42.6504057;141.5500057;161355.5;Japan;JPN
Tombstone;31.71314048;-110.066884;1396.5;United States of America;USA
Tomsk;56.494987;84.97500932;471950;Russia;RUS
Tonantins;-2.872707093;-67.80189274;2722;Brazil;BRA
Tongchuan;35.07998924;109.0299751;252930.5;China;CHN
Tonghua;41.67997398;125.7499882;27227;China;CHN
Tongliao;43.61995892;122.2699939;572555;China;CHN
Tongling;30.95044802;117.7800354;437710;China;CHN
Tongren;27.68041506;109.1300207;104441.5;China;CHN
Tongue;11.43999904;-11.67000248;25531;Guinea;GIN
Tonk;26.15045677;75.79004024;166532.5;India;IND
Tonopah;38.06699038;-117.2289791;1993;United States of America;USA
Toowoomba;-27.56453327;151.9555204;86711;Australia;AUS
Topeka;39.05000531;-95.66998499;126830.5;United States of America;USA
Topki;55.28017743;85.61083614;24672;Russia;RUS
Torbat-e Jam;35.22333966;60.61287878;81753;Iran;IRN
Toronto;43.69997988;-79.42002079;4573710.5;Canada;CAN
Tororo;0.710381692;34.1699967;96850;Uganda;UGA
Torreon;25.57005292;-103.4200029;834033;Mexico;MEX
Torzhok;57.02906293;34.97873287;45839;Russia;RUS
Totness;5.890427265;-56.31998377;1468;Suriname;SUR
Totonicapan;14.91399898;-91.35800061;69734;Guatemala;GTM
Tottori;35.50037701;134.2332946;142635.5;Japan;JPN
Touba;8.280000029;-7.684001549;27504;Ivory Coast;CIV
Tougan;13.06899899;-3.069998409;17590;Burkina Faso;BFA
Touggourt;33.0999809;6.05998124;91499;Algeria;DZA
Toulon;43.13418645;5.918821566;263197;France;FRA
Toulouse;43.61995892;1.449926716;640027.5;France;FRA
Toumodi;6.552000132;-5.019002394;39005;Ivory Coast;CIV
Tournavista;-8.932182191;-74.70521814;511;Peru;PER
Tours;47.38037539;0.699946654;188858.5;France;FRA
Tovuz;40.9922222;45.6288889;12626;Azerbaijan;AZE
Townsville;-19.24995034;146.7699971;129212;Australia;AUS
Toyama;36.69999371;137.2300109;329172;Japan;JPN
Tozeur;33.93042116;8.129984089;37223.5;Tunisia;TUN
Tra Vinh;9.934002087;106.3340017;131360;Vietnam;VNM
Trablous;34.42000368;35.8699963;361286;Lebanon;LBN
Trabzon;40.97999086;39.71999385;497556.5;Turkey;TUR
Tralee;52.26669212;-9.716652671;24662.5;Ireland;IRL
Trancas;-26.21665688;-65.28331262;1599;Argentina;ARG
Trang;7.563400084;99.60801794;103728.5;Thailand;THA
Tranqueras;-31.20002195;-55.74996688;4775.5;Uruguay;URY
Traralgon;-38.19959471;146.5300118;16982.5;Australia;AUS
Trat;12.23700309;102.5090016;21590;Thailand;THA
Traverse City;44.76844179;-85.62217452;28807;United States of America;USA
Treinta y Tres;-33.23002724;-54.38002466;26668.5;Uruguay;URY
Trelew;-43.25003579;-65.3299506;93128.5;Argentina;ARG
Trento;46.08042889;11.11998246;106377;Italy;ITA
Trenton;40.2169625;-74.74335535;225713;United States of America;USA
Trepassey;46.73697797;-53.36329085;398;Canada;CAN
Tres Arroyos;-38.3699719;-60.26994938;34773.5;Argentina;ARG
Tres Lagoas;-20.79001137;-51.72000615;64217.5;Brazil;BRA
Treviso;45.67001467;12.24001745;128726.5;Italy;ITA
Trieste;45.65037762;13.80002559;213609.5;Italy;ITA
Trincomalee;8.568999036;81.23300155;108420;Sri Lanka;LKA
Trindade;-16.65000568;-49.49998661;93113;Brazil;BRA
Trinidad;-14.83337238;-64.89997685;69333.5;Bolivia;BOL
Trinidad;37.17133445;-104.5063965;8701.5;United States of America;USA
Trinidad;-33.54399894;-56.90099656;21093;Uruguay;URY
Tripoli;37.50914329;22.37939856;27765.5;Greece;GRC
Tripoli;32.89250002;13.18001176;1209199;Libya;LBY
Trnava;48.36659426;17.60000036;60919;Slovakia;SVK
Trofimovsk;72.59968874;127.0336824;10;Russia;RUS
Trois-Rivires;46.34997316;-72.54994918;118051;Canada;CAN
Troitsk;54.10564964;61.57023637;69919;Russia;RUS
Troll Station;-72.01629026;2.533323119;25.5;Antarctica;ATA
Trollhttan;58.26710105;12.29996212;44532.5;Sweden;SWE
Troms;69.63507623;18.99202525;48900.5;Norway;NOR
Trondheim;63.41665753;10.41666622;144336;Norway;NOR
Trout River;49.48365786;-58.11664413;452;Canada;CAN
Troyes;48.34039431;4.083357705;61244;France;FRA
Truc Giang;10.234998;106.3749966;59442;Vietnam;VNM
Trujillo;15.9103583;-85.9600092;7366.5;Honduras;HND
Trujillo;-8.120035381;-79.01996769;521046;Peru;PER
Trujillo;9.38039512;-70.44000045;44231.5;Venezuela;VEN
Truth or Consequences;33.13359641;-107.2528956;6479;United States of America;USA
Tsau;-20.15961058;22.45996212;1409;Botswana;BWA
Tsavo;-2.982777894;38.46663367;414;Kenya;KEN
Tsetserleg;47.47688112;101.4501794;18056;Mongolia;MNG
Tshabong;-26.00948606;22.40001745;9679;Botswana;BWA
Tshela;-4.969581687;12.93000118;19896;Congo (Kinshasa);COD
Tshikapa;-6.409958884;20.77003943;201256.5;Congo (Kinshasa);COD
Tsiigehtchic;67.43328575;-133.7499862;175;Canada;CAN
Tskhinvali;42.23249839;43.97503129;26751;Georgia;GEO
Tsu;34.71706565;136.5166695;392484.5;Japan;JPN
Tsumeb;-19.24002846;17.71001949;13574.5;Namibia;NAM
Tsuruoka;38.70041424;139.830214;88052.5;Japan;JPN
Tuapse;44.11476076;39.06437496;81689.5;Russia;RUS
Tuban;-6.899541403;112.0499975;76242;Indonesia;IDN
Tubarao;-28.48003294;-49.02001591;79760;Brazil;BRA
Tubruq;32.07999147;23.96002559;192289.5;Libya;LBY
Tucano;-10.96962889;-38.78999435;16199;Brazil;BRA
Tucson;32.20499676;-110.8899862;670953.5;United States of America;USA
Tucumn;-26.81600014;-65.21662419;678803.5;Argentina;ARG
Tucumcari;35.16980288;-103.725514;5259.5;United States of America;USA
Tucupita;9.060492166;-62.05999516;49704;Venezuela;VEN
Tucurui;-3.679996319;-49.71999903;38472;Brazil;BRA
Tuguegarao;17.61309674;121.7268746;115105;Philippines;PHL
Tukchi;57.36697512;139.5000016;10;Russia;RUS
Tuktoyaktuk;69.45477459;-133.0492013;899.5;Canada;CAN
Tukuyu;-9.249578838;33.64000321;77984;Tanzania;TZA
Tula;23.00039064;-99.71999618;4683;Mexico;MEX
Tula;54.19995913;37.62994055;479155.5;Russia;RUS
Tulare;36.20702639;-119.3441213;53005.5;United States of America;USA
Tulcan;0.821997038;-77.73200048;83000;Ecuador;ECU
Tulcea;45.19934572;28.79668127;89381.5;Romania;ROU
Tulsa;36.12000327;-95.93002079;669434;United States of America;USA
Tulua;4.090382099;-76.21001001;164281.5;Colombia;COL
Tulun;54.56533734;100.5653755;48407;Russia;RUS
Tumaco;1.809978657;-78.80998051;86713;Colombia;COL
Tumbes;-3.570028871;-80.45998316;105783;Peru;PER
Tumby Bay;-34.38292845;136.0833109;1791;Australia;AUS
Tumen;42.9699986;129.8200756;89220;China;CHN
Tumkur;13.32997316;77.1000378;353482.5;India;IND
Tumut;-35.30959023;148.2200378;4873;Australia;AUS
Tunceli;39.11670002;39.5333015;29062;Turkey;TUR
Tunduma;-9.284615459;32.77493974;27543;Tanzania;TZA
Tunduru;-11.08956989;37.3700081;600;Tanzania;TZA
Tunguskhaya;64.90044293;125.2500187;10;Russia;RUS
Tunis;36.80277814;10.1796781;1570476.5;Tunisia;TUN
Tunja;5.550448017;-73.37002832;139445.5;Colombia;COL
Tununak;60.58548667;-165.2557892;352;United States of America;USA
Tunuyan;-33.56618244;-69.01667647;22834;Argentina;ARG
Tupa;-21.92999347;-50.5199502;51798.5;Brazil;BRA
Tupelo;34.25792055;-88.70333012;33928;United States of America;USA
Tupiza;-21.43958413;-65.72000431;25499.5;Bolivia;BOL
Tuquerres;1.089996764;-77.61994979;27081.5;Colombia;COL
Tura;64.28329714;100.2500459;5444;Russia;RUS
Turbat;25.99178428;63.07179846;111742.5;Pakistan;PAK
Turbo;8.100369892;-76.73997766;42257.5;Colombia;COL
Turgay;49.62600011;63.49899651;5277;Kazakhstan;KAZ
Turin;45.07038719;7.669960489;1258631.5;Italy;ITA
Turkistan;43.30155458;68.25489294;86743.5;Kazakhstan;KAZ
Turkmenabat;39.11000165;63.58003617;231665.5;Turkmenistan;TKM
Turkmenbasy;40.02304669;52.96967606;66722;Turkmenistan;TKM
Turku;60.4538668;22.25496171;175442.5;Finland;FIN
Turnovo;43.08624473;25.65552934;53115;Bulgaria;BGR
Turpan;42.93537539;89.1650378;178863.5;China;CHN
Turukhansk;65.83816347;87.95498246;4774;Russia;RUS
Tuscaloosa;33.22511538;-87.54417607;100594.5;United States of America;USA
Tuticorin;8.81999005;78.13000077;436094;India;IND
Tuxpam;20.9604118;-97.40998214;58690;Mexico;MEX
Tuxpan;21.93040428;-105.2699675;26115;Mexico;MEX
Tuxtla Gutierrez;16.74999697;-93.1500096;473719;Mexico;MEX
Tuy Hoa;13.08200402;109.3159987;69596;Vietnam;VNM
Tuyen Quang;21.8179981;105.2109996;36430;Vietnam;VNM
Tuymazy;54.6047923;53.69433467;61826;Russia;RUS
Tuzla;44.5504706;18.6800378;143410;Bosnia and Herzegovina;BIH
Tver;56.85997764;35.88999508;382043;Russia;RUS
Tweed Heads;-28.1825834;153.5466377;33065;Australia;AUS
Twin Falls;42.5609538;-114.4605693;42958.5;United States of America;USA
Tyler;32.35108604;-95.30078272;101561.5;United States of America;USA
Tynda;55.17426658;124.7075712;33187;Russia;RUS
Tyumen;57.14001223;65.52999467;460952;Russia;RUS
Tzaneen;-23.81954222;30.16998246;42099.5;South Africa;ZAF
Uba;-21.11960366;-42.95002466;81698.5;Brazil;BRA
Ubaitaba;-14.30001992;-39.33001306;27411.5;Brazil;BRA
Uberaba;-19.7799955;-47.9500037;234807;Brazil;BRA
Uberlandia;-18.89999754;-48.27998356;484862;Brazil;BRA
Ubomba;-27.56608356;32.08330237;564;South Africa;ZAF
Ubon Ratchathani;15.24995933;104.8300248;198213;Thailand;THA
Udachnyy;66.42316652;112.3965397;15266;Russia;RUS
Udaipur;24.59998293;73.73001094;446260.5;India;IND
Udine;46.07001609;13.2400081;107019.5;Italy;ITA
Udon Thani;17.4047632;102.7893225;239192;Thailand;THA
Uelen;66.15413931;-169.8105835;776;Russia;RUS
Ufa;54.78997479;56.04003129;969378;Russia;RUS
Uglegorsk;49.08334637;142.0333353;12139.5;Russia;RUS
Uglich;57.52435569;38.33000118;36355;Russia;RUS
Ugolnye Kopi;64.73329551;177.6999955;3367;Russia;RUS
Uige;-7.620014222;15.04997514;56787.5;Angola;AGO
Uitenhage;-33.75960732;25.39001583;217839;South Africa;ZAF
Ujjain;23.19040489;75.79004024;485348;India;IND
Ujungpandang;-5.139958884;119.4320275;1262000;Indonesia;IDN
Ukhta;63.55998212;53.68999385;96396.5;Russia;RUS
Ukiah;39.15423667;-123.2108621;21826.5;United States of America;USA
Ulaanbaatar;47.9166734;106.9166158;827306;Mongolia;MNG
Ulaangom;49.98331728;92.0666178;31940.5;Mongolia;MNG
Ulaan-Uul;44.33371381;111.2333032;3726;Mongolia;MNG
Ulan Ude;51.82498781;107.6249963;354127;Russia;RUS
Ulanhot;46.08001548;122.0800313;203870;China;CHN
Uliastay;47.75001691;96.81671545;8056;Mongolia;MNG
Ulkan;55.90039797;107.7833329;10;Russia;RUS
Ulladulla;-35.34953611;150.4700297;6811;Australia;AUS
Ulm;48.40039064;9.999999144;146703;Germany;DEU
Ulsan;35.54673077;129.3169539;1011932.5;South Korea;KOR
Ulundi;-28.32960285;31.41001013;13167;South Africa;ZAF
Ulyanovsk;54.32997703;48.41000606;571553.5;Russia;RUS
Uman;48.75429669;30.2109102;87620;Ukraine;UKR
Umba;66.68139366;34.34554154;6128;Russia;RUS
Ume;63.82999147;20.23999426;76101;Sweden;SWE
Umm al Abid;27.51701418;15.03333533;299;Libya;LBY
Umm al Qaywayn;25.56527285;55.55334265;38531;United Arab Emirates;ARE
Umm Ruwaba;12.91043805;31.19999711;35999.5;Sudan;SDN
Umtata;-31.57999876;28.79001501;108217.5;South Africa;ZAF
Umuahia;5.532003041;7.486002487;264662;Nigeria;NGA
Unalakleet;63.87342552;-160.7880516;741;United States of America;USA
Unalaska;53.868584;-166.5316028;1938.5;United States of America;USA
Uncia;-18.46999795;-66.57002995;4723;Bolivia;BOL
Upata;8.020426452;-62.40999964;53474.5;Venezuela;VEN
Upernavik;72.70936669;-56.14167532;1129;Greenland;GRL
Upington;-28.46003416;21.23001135;62086;South Africa;ZAF
Upper Hutt;-41.13548786;175.0290474;34591;New Zealand;NZL
Uppsala;59.86005292;17.63999792;130425.5;Sweden;SWE
Uranium City;59.56655662;-108.6165849;89;Canada;CAN
Uray;60.14013918;64.75479651;20361;Russia;RUS
Urbana;40.10999229;-88.20418746;91792.5;United States of America;USA
Urgentch;41.5599813;60.64000891;126476.5;Uzbekistan;UZB
Urgut;39.40070742;67.26069006;73524;Uzbekistan;UZB
Urmia;37.52999473;44.99998165;577307;Iran;IRN
Uroteppa;39.92191591;69.00146236;104736;Tajikistan;TJK
Uruapan;19.42037661;-102.0700078;250919.5;Mexico;MEX
Uruara;-3.82959959;-54.02999435;10;Brazil;BRA
Urubamba;-13.30421507;-72.11661646;5985;Peru;PER
Uruguaiana;-29.76961831;-57.08998845;97736.5;Brazil;BRA
Urumqi;43.80501223;87.57500565;1829612.5;China;CHN
Uryupinsk;50.77344993;42.00305863;37993.5;Russia;RUS
Urzhar;47.10018577;81.60482743;13854;Kazakhstan;KAZ
Usak;38.68036379;29.4200024;147190.5;Turkey;TUR
Usakos;-21.99954995;15.5800203;5393.5;Namibia;NAM
Ushtobe;45.26533653;77.96995886;19116.5;Kazakhstan;KAZ
Ushuaia;-54.79000324;-68.31000126;50483.5;Argentina;ARG
Usinsk;65.92304201;57.40299719;42913.5;Russia;RUS
Usolye Sibirskoye;52.76498212;103.6449808;85012;Russia;RUS
Uspallata;-32.59311522;-69.34598454;2390;Argentina;ARG
Ussuriysk;43.80002545;132.019993;140673.5;Russia;RUS
Ust Kamchatsk;56.21350547;162.4349841;4939;Russia;RUS
Ust Kut;56.76497052;105.7599939;25388;Russia;RUS
Ust Kuyga;70.01705568;135.6000329;1517;Russia;RUS
Ust Maya;60.45657981;134.5433016;3062;Russia;RUS
Ust Nera;64.56658734;143.1999825;9148;Russia;RUS
Ust Olensk;72.99778302;119.7729295;10;Russia;RUS
Ust' Ordynskiy;52.83299713;104.6999977;14538;Russia;RUS
Usti Nad Labem;50.66299816;14.08100455;94105;Czech Republic;CZE
Ust-Ulimsk;57.98996035;102.6333113;68812;Russia;RUS
